week_start,n_comments,mean_compound,median_compound,mean_pos,mean_neg,aspect
2024-06-03,39,0.07086914245377428,0.0470971539616584,0.33841854413044165,0.2675494069413411,McLaren
2024-06-10,10,0.32180874920544433,0.3158049208110809,0.45760881737162473,0.13580006560474173,McLaren
2024-06-17,70,-0.09184501338610519,-0.089314847,0.2502023103979436,0.34204732180677,McLaren
2024-06-24,20,-0.06260557363069916,-0.144246995,0.2100137698077882,0.27261934075716476,McLaren
2024-07-01,62,-0.15467811237984172,-0.12588122130626675,0.23375796883603886,0.38843608278347297,McLaren
2024-07-15,382,-0.46944991427921695,-0.692889455,0.1120137261259184,0.5814636414907038,McLaren
2024-07-22,94,-0.06471336079089839,-0.07150133,0.23149307588022788,0.29620643573549965,McLaren
2024-07-29,23,0.27035193663576373,0.44998699426651,0.46438475941186363,0.19403282449702203,McLaren
2024-08-05,4,-0.04993384145200254,-0.013318922370672247,0.15065998211503026,0.20059381611645216,McLaren
2024-08-19,91,-0.04268043098882295,-0.0773846134543418,0.28005854565261584,0.32273897651291067,McLaren
2024-08-26,410,-0.10903538697980347,-0.12104021757841105,0.22660612477987463,0.33564151260775393,McLaren
2024-09-02,239,-0.19900224113417683,-0.2356305420398712,0.1405392838726392,0.33954152573123964,McLaren
2024-09-09,89,0.04196080127231238,-0.006498426,0.2914312403078689,0.2494704394436589,McLaren
2024-09-16,80,-0.22673000109024363,-0.32022111736812586,0.1448541576973552,0.3715841573233412,McLaren
2024-09-23,13,-0.21403958250769228,-0.41400024,0.18884093515384615,0.4028805112307692,McLaren
2024-10-14,68,-0.3581664801923474,-0.4219377927509689,0.10263754142013815,0.46080402271882526,McLaren
2024-10-21,116,-0.2622746245473375,-0.3995763512974167,0.1426669053967232,0.4049415294061357,McLaren
2024-10-28,333,-0.24002801278155403,-0.35659122,0.18409653153133357,0.4241245428840305,McLaren
2024-11-04,120,-0.09351838439897513,-0.1044165975,0.21231977493163157,0.305838159233068,McLaren
2024-11-18,7,0.15318198714937478,0.4876535534858703,0.43393893340336426,0.2807569545028465,McLaren
2024-11-25,29,-0.5170109693293152,-0.6164707,0.07246146248795156,0.589472434117675,McLaren
2024-12-02,57,0.15637030778522523,0.1007812321186065,0.38936408903830755,0.23299378194273906,McLaren
2024-12-30,1,-0.4993394315242767,-0.4993394315242767,0.0731959119439125,0.5725353360176086,McLaren
2025-02-24,2,-0.10980846849999999,-0.10980846849999999,0.08319652,0.19300499499999998,McLaren
2025-03-10,236,0.007656628310630529,-0.0427187606541214,0.28873504141215683,0.28107841294488867,McLaren
2025-03-17,91,0.11197741742932635,0.0414940118789672,0.33912273878469046,0.22714532566601156,McLaren
2025-03-24,2,-0.13033159449696535,-0.13033159449696535,0.05061530787497755,0.18094690516591072,McLaren
2025-03-31,173,-0.17032051541654902,-0.2119199335575103,0.18016234397965666,0.35048285783459265,McLaren
2025-04-07,56,-0.02544246645868677,-0.10608849000000001,0.26193492903633364,0.2873773962026149,McLaren
2025-04-14,21,-0.03727098134275019,-0.036000457,0.19177488906600246,0.22904587237788315,McLaren
2025-04-21,1,0.10208906,0.10208906,0.33615595,0.23406689,McLaren
2025-04-28,60,0.09211716085948245,0.04172141849994655,0.3503482997689413,0.2582311391753928,McLaren
2025-05-05,72,-0.10484124980931928,-0.14648855,0.2106460567439002,0.31548730939048425,McLaren
2025-05-12,49,-0.12326313989795919,-0.18974638,0.21470387122448978,0.33796700962244897,McLaren
2025-05-19,25,-0.029643125205933787,0.0340164303779602,0.3044756190228107,0.33411874447115736,McLaren
2025-05-26,51,0.18030103841711886,0.0895289,0.36380271769437866,0.183501674385385,McLaren
2025-06-09,73,-0.09500291176844702,-0.1704150438308715,0.24544170853576308,0.34044462007500587,McLaren
2025-06-16,11,-0.060305787454013826,0.11923506,0.23215492479367825,0.2924607069172552,McLaren
2025-06-23,35,-0.024978840897142862,-0.021960985,0.2933950087914286,0.31837384721428574,McLaren
2025-06-30,46,-0.3675281696098376,-0.4924537474597931,0.11414423286277815,0.4816724025734832,McLaren
2025-07-07,6,-0.26769688158840177,-0.2746756747364998,0.1597316112501452,0.42742848907640457,McLaren
2025-07-21,30,-0.1360159193,-0.252743475,0.23666123938333333,0.3726771636933333,McLaren
2025-07-28,76,-0.1381693893161259,-0.17309284955263135,0.21320192240742275,0.35137131287544765,McLaren
2025-08-25,61,0.004709633777720834,0.0303653627634048,0.27429941867375646,0.2695897815133342,McLaren
2025-09-01,451,-0.3619025582806546,-0.48410672,0.12958551389441492,0.49148807164670055,McLaren
2025-09-08,230,-0.42797932904957403,-0.5014350692678451,0.06806003680561988,0.49603936513087243,McLaren
2025-09-15,199,-0.027223501726550473,-0.05795923,0.27485625693079296,0.30207976107716417,McLaren
2025-09-22,12,0.31621639575,0.3669796,0.4596268911666667,0.14341050491666668,McLaren
2025-09-29,237,-0.370546081137906,-0.4660780727863312,0.10536288087969795,0.475908961716578,McLaren
2025-10-06,146,-0.31472665076590567,-0.3550420105457306,0.1134537710323419,0.4281804187650703,McLaren
2025-10-13,385,-0.12379003793309895,-0.152784064412117,0.22686062322407513,0.35065066085035995,McLaren
2025-10-20,170,-0.24803784388844016,-0.33356444668777463,0.18259884835092421,0.43063669287941214,McLaren
2025-10-27,4,-0.2597875279283142,-0.31783148585662846,0.17773651953486344,0.4375240372131777,McLaren
2025-11-03,27,-0.10710611196646401,-0.164206862449646,0.22250374471099338,0.3296098543093212,McLaren
2025-11-17,247,-0.18078943060977018,-0.21258558,0.19980807387893412,0.38059750533147846,McLaren
2025-11-24,727,-0.2912473249631219,-0.3783067464828491,0.15651747770339802,0.447764802481873,McLaren
2025-12-01,305,-0.11447666262521508,-0.1535871,0.21417393424444325,0.328650596932457,McLaren
2025-12-08,61,-0.07945535967095953,-0.1835785657167434,0.20086344331502912,0.28031879991338754,McLaren
2025-12-15,19,0.0731776403753381,0.0599535480141639,0.26884223466837087,0.1956645973811024,McLaren
2025-12-29,12,-0.140633096297582,-0.023507922887802103,0.18580346127661562,0.32643655765180785,McLaren
2024-02-26,212,0.13416125631757828,0.09337334685044475,0.331151073964097,0.19698981590774178,Verstappen
2024-03-04,185,-0.028464102637378284,-0.0219171792268753,0.21792911806721546,0.2463932212406695,Verstappen
2024-03-11,134,0.025564206875304682,0.018175907433032948,0.2747454842997353,0.24918127772328785,Verstappen
2024-03-18,127,0.021740319485974123,0.007541500031948,0.2766363008725126,0.2548959814140382,Verstappen
2024-03-25,2,0.2617276161909103,0.2617276161909103,0.29570414870977396,0.033976535312831346,Verstappen
2024-04-15,120,-0.05004109880166666,-0.07282053250000001,0.22087175380000001,0.27091285305999996,Verstappen
2024-04-22,2,-0.027859959500000003,-0.027859959500000003,0.0735761475,0.10143611,Verstappen
2024-04-29,290,0.1487895996372821,0.0785398779276466,0.33779999241742653,0.18901039197158254,Verstappen
2024-05-06,47,-0.014244148691314242,-0.0438927188515663,0.20846883058236207,0.22271297826204078,Verstappen
2024-05-13,183,0.2951491827481106,0.3946924805641174,0.47010763071711514,0.17495844950466896,Verstappen
2024-05-20,28,-0.2031341770775656,-0.24583968712650295,0.15790327293539244,0.3610374492768377,Verstappen
2024-05-27,20,-0.18334521774999998,-0.13912635,0.11139242649999999,0.29473763875,Verstappen
2024-06-03,200,0.288673678014747,0.39532266000000005,0.47445172665711205,0.18577804996935224,Verstappen
2024-06-10,23,0.3399026574162465,0.3357663,0.45791266306981554,0.11801000670894075,Verstappen
2024-06-17,266,0.09803745979184478,0.0676175225,0.3353962270678942,0.23735876446083332,Verstappen
2024-06-24,555,-0.22181589573361046,-0.24473211,0.1264554749746859,0.34827136994455254,Verstappen
2024-07-01,274,-0.12427876726132078,-0.16918085500000002,0.18778762002347613,0.31206638800452485,Verstappen
2024-07-08,2,0.6316401958465576,0.6316401958465576,0.6634276509284973,0.031787452287971946,Verstappen
2024-07-15,243,-0.15274837611003272,-0.1591836661100387,0.19637830724760705,0.3491266842634641,Verstappen
2024-07-22,274,0.044064196691926696,0.0561129972394371,0.27501990144691446,0.23095570521361491,Verstappen
2024-07-29,42,-0.0463970418842066,-0.009788196533918351,0.2406342774851336,0.2870313181054024,Verstappen
2024-08-19,113,0.07947240151395743,0.05726637,0.3057542248470148,0.2262818219261071,Verstappen
2024-08-26,345,-0.061799530763791806,-0.06893562,0.2276149924251684,0.2894145237793193,Verstappen
2024-09-02,137,-0.1385386233432602,-0.14798073,0.15401406912380355,0.29255269031241743,Verstappen
2024-09-09,67,0.02263388494178233,-0.0279186218976974,0.23526903546631414,0.21263514964163535,Verstappen
2024-09-16,129,0.13698435303661727,0.06670872,0.3208236535202698,0.18383929981805067,Verstappen
2024-09-23,40,-0.103881340325,-0.228270055,0.26766806371,0.37154940701,Verstappen
2024-10-14,761,-0.26856888364344056,-0.2976767718791961,0.11176234304821306,0.3803312269880911,Verstappen
2024-10-21,833,-0.18129948418245478,-0.2206286191940307,0.1482766357973744,0.32957611876807824,Verstappen
2024-10-28,1484,-0.028165534041170212,-0.08426674052966115,0.27397208960641845,0.3021376235092345,Verstappen
2024-11-04,635,-0.08824559312809838,-0.108388506,0.21002484616440426,0.2982704389374192,Verstappen
2024-11-11,1,0.718139,0.718139,0.74123657,0.023097547,Verstappen
2024-11-18,146,0.1490478848859872,0.1017033159732818,0.3405463928675712,0.19149850800231555,Verstappen
2024-11-25,322,-0.297972874689104,-0.35506105422973633,0.13790141556004357,0.43587429087453494,Verstappen
2024-12-02,359,-0.15698704377790199,-0.1762265264987945,0.18277117838642912,0.3397582230648388,Verstappen
2024-12-09,7,0.059370102626936774,0.0644145607948303,0.3076830536925366,0.2483129518638764,Verstappen
2024-12-30,19,0.05532335568415491,0.0913025587797164,0.3128128901222034,0.25748953340869196,Verstappen
2025-01-06,15,0.21830939104159672,0.3204458653926849,0.4324583703652024,0.21414897960300244,Verstappen
2025-01-20,1,0.19387385,0.19387385,0.3841177,0.19024384,Verstappen
2025-02-24,3,0.10583899333333334,-0.20375982,0.34069598333333334,0.2348569935,Verstappen
2025-03-10,351,0.05268988825740104,0.030347109,0.30032500385031596,0.24763511383104492,Verstappen
2025-03-17,281,-0.0481390604238365,-0.0887161195278167,0.24967242405019044,0.2978114858851515,Verstappen
2025-03-24,16,-0.08649934246204792,-0.09813424944877619,0.14248826040420678,0.2289876027498394,Verstappen
2025-03-31,372,0.04671785233268651,-0.0185506044752502,0.28531504432384464,0.238597191317641,Verstappen
2025-04-07,120,-0.18850609551295386,-0.22670297517349242,0.15203268851758303,0.34053878380575153,Verstappen
2025-04-14,74,-0.012747402397241639,-0.034495644000000006,0.26932934741288717,0.2820767501721279,Verstappen
2025-04-21,3,-0.04280163333333333,-0.3394335,0.33840825,0.3812098671333333,Verstappen
2025-04-28,235,0.010134144296563476,-0.015997663,0.26642682726611794,0.2562926833316338,Verstappen
2025-05-05,303,-0.21738510316601536,-0.2681175,0.1534484286271699,0.3708335330369725,Verstappen
2025-05-12,153,0.2624976275217647,0.20570603,0.4316963876633987,0.16919875789869282,Verstappen
2025-05-19,91,-0.18864934974131253,-0.2669434547424316,0.18337829253192953,0.3720276429118272,Verstappen
2025-05-26,161,-0.20779453403940754,-0.2591081857681274,0.15398472643113695,0.3617792598086114,Verstappen
2025-06-02,15,-0.38876128296057383,-0.4541732668876648,0.10591551807398591,0.49467680317660173,Verstappen
2025-06-09,203,-0.06338424201253502,-0.0697643756866455,0.20832551223325502,0.2717097548653316,Verstappen
2025-06-16,62,-0.14483640066855166,-0.216107455,0.18015997947278597,0.3249963803848486,Verstappen
2025-06-23,31,-0.06795225240322582,-0.15444797,0.28358152672903225,0.35153377661290325,Verstappen
2025-06-30,211,-0.049781936454821034,-0.0915038138628006,0.27797109621142774,0.32775303248286836,Verstappen
2025-07-07,76,-0.36387332664374955,-0.38100860999999997,0.061053441663999466,0.4249267693777698,Verstappen
2025-07-21,82,0.11503492034146343,0.068743895,0.3535150219,0.23848009925609753,Verstappen
2025-07-28,39,0.05527684302666247,0.0830363631248474,0.2817809538772473,0.22650411308337093,Verstappen
2025-08-25,80,0.1749528328190548,0.1203246749937534,0.3484207330569491,0.1734678999594966,Verstappen
2025-09-01,508,0.05963910634096023,0.0182012356817722,0.301755648906251,0.24211654285735557,Verstappen
2025-09-08,57,-0.19726474752341688,-0.25733182,0.1483755259591915,0.34564027321488344,Verstappen
